sources_sourceID,river,city,state,country,region,measurement_location,exact_lat,exact_lng,street_number,street_name,street_lat,street_lng,feature_class,miles_from_site,post_code,place_name,county_number,county_name,state_name,agency,agency_id,full_site_name,unique_site_name
309,"Bottle Creek",,N/A,,N/A,,25.46797778,-80.8545278,,,,,,,,,,,,USGS,22908295,"Bottle Creek","Bottle Creek"
310,"Boulder Creek","Summit County",CO,"United States",West,"Co Rd 1376",39.7372082,-106.1358554,,"Co Rd 1376",39.73719,-106.13557,S1400,0.02,,,117,Summit,Colorado,USGS,9052500,"Boulder Creek @ Summit County, CO","Boulder Creek @ Summit County, CO"
311,"Boulder River","Snohomish County",WA,"United States",West,"33052 Arlington-Darrington Rd, ZIP: 98223",48.27760727,-121.780411,33052,"Arlington-Darrington Rd",48.27799,-121.78045,S1200,0.04,98223,,61,Snohomish,Washington,USGS,12166000,"Boulder River @ Snohomish County, WA","Boulder River @ Snohomish County, WA"
312,"Bound Brook",Middlesex,NJ,"United States",Northeast,"1201 Bound Brook Rd, ZIP: 8846",40.5808333,-74.4991667,1201,"Bound Brook Rd",40.58072,-74.49924,S1200,0.01,8846,Middlesex,23,Middlesex,"New Jersey",USGS,1403385,"Bound Brook @ Middlesex, NJ","Bound Brook @ Middlesex, NJ near 1201 Bound Brook Rd, ZIP: 8846"
313,"Bound Brook",Middlesex,NJ,"United States",Northeast,"190 Greenbrook Rd, ZIP: 8846",40.585,-74.50777778,190,"Greenbrook Rd",40.58487,-74.50795,S1400,0.02,8846,Middlesex,23,Middlesex,"New Jersey",USGS,1403900,"Bound Brook @ Middlesex, NJ","Bound Brook @ Middlesex, NJ near 190 Greenbrook Rd, ZIP: 8846"
314,"Boundary Creek",,N/A,,N/A,,44.18527778,-111.0077778,,,,,,,,,,,,USGS,13046680,"Boundary Creek","Boundary Creek"
315,"Box Elder","Rio Blanco County",CO,"United States",West,,39.8883067,-108.5284292,,,39.8887,-108.5287,S1400,0.05,,,103,"Rio Blanco",Colorado,USGS,9306240,"Box Elder @ Rio Blanco County, CO","Box Elder @ Rio Blanco County, CO"
316,"Box Elder","Rio Blanco County",CO,"United States",West,Tributart,39.91386136,-108.4853723,,,39.91358,-108.48371,S1400,0.15,,,103,"Rio Blanco",Colorado,USGS,9306241,"Box Elder @ Rio Blanco County, CO","Box Elder @ Rio Blanco County, CO near Tributart "
317,"Br-382 Nr","Bald Head Island",NC,"United States",Southeast,"98 Water Thrush Ct, ZIP: 28461",33.86276944,-78.00568889,98,"Water Thrush Ct",33.86349,-78.00605,S1400,0.09,28461,"Bald Head Island",19,Brunswick,"North Carolina",USGS,3.35E+14,"Br-382 Nr @ Bald Head Island, NC","Br-382 Nr @ Bald Head Island, NC"
318,"Braden River","Manatee County",FL,"United States",Southeast,"Manatee Ave E",27.49642834,-82.52537409,,"Manatee Ave E",27.49639,-82.52536,S1200,0,,,81,Manatee,Florida,USGS,2300064,"Braden River @ Manatee County, FL","Braden River @ Manatee County, FL near  Manatee Ave E"
319,"Braden River","Manatee County",FL,"United States",Southeast,"5500 53rd Ave E",27.445875,-82.4909292,5500,"53rd Ave E",27.44634,-82.49091,S1200,0.05,,,81,Manatee,Florida,USGS,2300044,"Braden River @ Manatee County, FL","Braden River @ Manatee County, FL near 5500 53rd Ave E"
320,"Brandywine Creek","Delaware County",PA,"United States",Northeast,"Mill Rd",39.8698328,-75.5932623,,"Mill Rd",39.87023,-75.59277,S1400,0.06,,,45,Delaware,Pennsylvania,USGS,1481000,"Brandywine Creek @ Delaware County, PA","Brandywine Creek @ Delaware County, PA"
321,"Brandywine Creek","New Castle County",DE,"United States",Northeast,"15 Walkers Bank, ZIP: 19807",39.7695,-75.5766944,15,"Walkers Bank",39.76988,-75.57664,S1400,0.04,19807,,3,"New Castle",Delaware,USGS,1481500,"Brandywine Creek @ New Castle County, DE","Brandywine Creek @ New Castle County, DE"
322,"Brazos River",,N/A,,N/A,,31.86682458,-97.3669576,,,,,,,,,,,,USGS,8092600,"Brazos River","Brazos River"
323,"Brazos River","Baylor County",TX,"United States",Southwest,"State Spur 334",33.58092766,-99.2675756,,"State Spur 334",33.58097,-99.26758,S1200,0,,,23,Baylor,Texas,USGS,8082500,"Brazos River @ Baylor County, TX","Brazos River @ Baylor County, TX"
324,"Brazos River","Falls County",TX,"United States",Southwest,"FM 413",31.13407098,-96.8249826,,"FM 413",31.13437,-96.82513,S1400,0.04,,,145,Falls,Texas,USGS,8098290,"Brazos River @ Falls County, TX","Brazos River @ Falls County, TX"
325,"Brazos River","Palo Pinto County",TX,"United States",Southwest,"Red Bluff Rd",32.87206697,-98.425886,,"Red Bluff Rd",32.87233,-98.42567,S1400,0.04,,,363,"Palo Pinto",Texas,USGS,8088600,"Brazos River @ Palo Pinto County, TX","Brazos River @ Palo Pinto County, TX"
326,"Brazos River","Parker County",TX,"United States",Southwest,"6928 FM 1189, ZIP: 76066",32.61568907,-97.9258703,6928,"FM 1189",32.6157,-97.9254,S1400,0.04,76066,,367,Parker,Texas,USGS,8090800,"Brazos River @ Parker County, TX","Brazos River @ Parker County, TX"
327,"Brazos River N Fork","Garza County",TX,"United States",Southwest,"N Ave F",33.24870448,-101.3384715,,"N Ave F",33.24868,-101.33845,S1400,0,,,169,Garza,Texas,USGS,8079575,"Brazos River N Fork @ Garza County, TX","Brazos River N Fork @ Garza County, TX"
328,"Breitenbush River","Marion County",OR,"United States",West,"Breitenbush Rd SE",44.75262179,-122.1289648,,"Breitenbush Rd SE",44.75184,-122.12877,S1400,0.09,,,47,Marion,Oregon,USGS,14179000,"Breitenbush River @ Marion County, OR","Breitenbush River @ Marion County, OR"
329,"Brewery Creek-Upstream","Cross Plains",WI,"United States",Midwest,"599 Donovan Ct, ZIP: 53528",43.12527778,-89.635,599,"Donovan Ct",43.12586,-89.63584,S1400,0.09,53528,"Cross Plains",25,Dane,Wisconsin,USGS,5406469,"Brewery Creek-Upstream @ Cross Plains, WI","Brewery Creek-Upstream @ Cross Plains, WI"
330,"Brickyard Creek",,N/A,,N/A,,32.47407909,-80.692606,,,,,,,,,,,,USGS,2176585,"Brickyard Creek","Brickyard Creek"
331,"Broad River","Fairfield County",SC,"United States",Southeast,,34.26070285,-81.3303747,,,34.26197,-81.3305,S1400,0.14,,,39,Fairfield,"South Carolina",USGS,2160991,"Broad River @ Fairfield County, SC","Broad River @ Fairfield County, SC"
332,"Broad River","Shell Point",SC,"United States",Southeast,"Okatie Hwy",32.38908379,-80.7795516,,"Okatie Hwy",32.38777,-80.77869,S1200,0.17,,"Shell Point",13,Beaufort,"South Carolina",USGS,2176560,"Broad River @ Shell Point, SC","Broad River @ Shell Point, SC"
333,"Broad River","Union County",SC,"United States",Southeast,"4198 Carlisle Chester Hwy, ZIP: 29031",34.5951393,-81.4212089,4198,"Carlisle Chester Hwy",34.59517,-81.42137,S1200,0.02,29031,,87,Union,"South Carolina",USGS,2156500,"Broad River @ Union County, SC","Broad River @ Union County, SC"
334,"Broad Run","Dulles Town Center",VA,"United States",Southeast,"Leesburg Pike",39.04641667,-77.43238889,,"Leesburg Pike",39.04659,-77.43227,S1200,0.02,,"Dulles Town Center",107,Loudoun,Virginia,USGS,1644280,"Broad Run @ Dulles Town Center, VA","Broad Run @ Dulles Town Center, VA"
335,"Brooks Lake",,N/A,,N/A,,36.2279128,-79.721975,,,,,,,,,,,,USGS,209330990,"Brooks Lake","Brooks Lake"
336,"Bruce Valley","Trempealeau County",WI,"United States",Midwest,"Co Rd D",44.44579646,-91.3612694,,"Co Rd D",44.44579,-91.36166,S1400,0.03,,,121,Trempealeau,Wisconsin,USGS,5379288,"Bruce Valley @ Trempealeau County, WI","Bruce Valley @ Trempealeau County, WI"
337,"Brush Creek","Kansas City",MO,"United States",Midwest,"4834 Rockhill Rd, ZIP: 64110",39.03925,-94.5787222,4834,"Rockhill Rd",39.03921,-94.57859,S1400,0.01,64110,"Kansas City",95,Jackson,Missouri,USGS,6893562,"Brush Creek @ Kansas City, MO","Brush Creek @ Kansas City, MO"
338,"Brushy Creek","Cedar Park",TX,"United States",Southwest,"1842 Valle Verde Dr, ZIP: 78641",30.54853333,-97.7834333,1842,"Valle Verde Dr",30.54824,-97.78391,S1400,0.06,78641,"Cedar Park",491,Williamson,Texas,USGS,8105863,"Brushy Creek @ Cedar Park, TX","Brushy Creek @ Cedar Park, TX"
339,"Brushy Fork","Gwinnett County",GA,"United States",Southeast,"4346 Beaver Rd SW, ZIP: 30052",33.82149715,-83.9424076,4346,"Beaver Rd SW",33.82146,-83.94241,S1400,0,30052,,135,Gwinnett,Georgia,USGS,2207400,"Brushy Fork @ Gwinnett County, GA","Brushy Fork @ Gwinnett County, GA"
340,"Bryant Creek","Douglas County",NV,"United States",West,,38.79379494,-119.672673,,,38.79418,-119.67241,S1500,0.05,,,5,Douglas,Nevada,USGS,10308800,"Bryant Creek @ Douglas County, NV","Bryant Creek @ Douglas County, NV"
341,"Buck Creek","Horry County",SC,"United States",Southeast,"115 White Creek Ln, ZIP: 29566",33.953505,-78.71973988,115,"White Creek Ln",33.9535,-78.71974,S1400,0,29566,,51,Horry,"South Carolina",USGS,2110400,"Buck Creek @ Horry County, SC","Buck Creek @ Horry County, SC"
342,"Buckhorn Creek","Hardee County",FL,"United States",Southeast,"Kelly Roberts Rd",27.51809267,-81.66591258,,"Kelly Roberts Rd",27.51809,-81.66598,S1400,0.01,,,49,Hardee,Florida,USGS,2296057,"Buckhorn Creek @ Hardee County, FL","Buckhorn Creek @ Hardee County, FL"
343,"Bucks Branch","Sussex County",DE,"United States",Northeast,"20805 Rd 561, ZIP: 19973",38.6914722,-75.63488889,20805,"Rd 561",38.69148,-75.63489,S1400,0,19973,,5,Sussex,Delaware,USGS,1487150,"Bucks Branch @ Sussex County, DE","Bucks Branch @ Sussex County, DE"
344,"Buffalo Bayou",,N/A,,N/A,,29.74939477,-95.2910473,,,,,,,,,,,,USGS,8074710,"Buffalo Bayou","Buffalo Bayou"
345,"Buffalo Bayou",Houston,TX,"United States",Southwest,"1 N Main St, ZIP: 77009",29.7652279,-95.3591046,1,"N Main St",29.76536,-95.35882,S1400,0.03,77009,Houston,201,Harris,Texas,USGS,8074600,"Buffalo Bayou @ Houston, TX","Buffalo Bayou @ Houston, TX"
346,"Buffalo Bayou",Houston,TX,"United States",Southwest,"639 McKee St, ZIP: 77002",29.76606119,-95.35216,639,"McKee St",29.76606,-95.35204,S1400,0.01,77002,Houston,201,Harris,Texas,USGS,8074610,"Buffalo Bayou @ Houston, TX","Buffalo Bayou @ Houston, TX near 639 McKee St, ZIP: 77002"
347,"Buffalo Bayou",Houston,TX,"United States",Southwest,"843 S Shepherd Dr, ZIP: 77019",29.76022829,-95.4085505,843,"S Shepherd Dr",29.76021,-95.40875,S1400,0.02,77019,Houston,201,Harris,Texas,USGS,8074000,"Buffalo Bayou @ Houston, TX","Buffalo Bayou @ Houston, TX near 843 S Shepherd Dr, ZIP: 77019"
348,"Buffalo Creek",Barrackville,WV,"United States",Southeast,"Buffalo Rd",39.50397288,-80.1720235,,"Buffalo Rd",39.5039,-80.17193,S1400,0.01,,Barrackville,49,Marion,"West Virginia",USGS,3061500,"Buffalo Creek @ Barrackville, WV","Buffalo Creek @ Barrackville, WV"
349,"Buffalo River",,N/A,,N/A,,46.9610736,-96.661465,,,,,,,,,,,,USGS,5062000,"Buffalo River","Buffalo River"
350,"Buffalo River",Hawley,MN,"United States",Midwest,"5 Riverview Acres, ZIP: 56549",46.87916667,-96.3111111,5,"Riverview Acres",46.87908,-96.31063,S1400,0.04,56549,Hawley,27,Clay,Minnesota,USGS,5060950,"Buffalo River @ Hawley, MN","Buffalo River @ Hawley, MN"
351,"Bull Creek",Austin,TX,"United States",Southwest,"7301 N Capital of Texas Hwy",30.37214825,-97.7847301,7301,"N Capital of Texas Hwy",30.37229,-97.78474,S1200,0.02,,Austin,453,Travis,Texas,USGS,8154700,"Bull Creek @ Austin, TX","Bull Creek @ Austin, TX"
352,"Bull Run",,N/A,,N/A,,45.4981743,-122.0123049,,,,,,,,,,,,USGS,14138850,"Bull Run","Bull Run"
353,"Bull Run","Multnomah County",OR,"United States",West,"Nat For Dev Rd 10",45.4709515,-121.8653567,,"Nat For Dev Rd 10",45.47162,-121.86402,S1500,0.13,,,51,Multnomah,Oregon,USGS,14138720,"Bull Run @ Multnomah County, OR","Bull Run @ Multnomah County, OR"
354,"Bullfrog Creek",Gibsonton,FL,"United States",Southeast,"11245 Tamiami Trl N, ZIP: 33534",27.8378037,-82.38203749,11245,"Tamiami Trl N",27.83779,-82.38175,S1200,0.03,33534,Gibsonton,57,Hillsborough,Florida,USGS,2300705,"Bullfrog Creek @ Gibsonton, FL","Bullfrog Creek @ Gibsonton, FL"
355,"Bullpasture River","Bath County",VA,"United States",Southeast,"170 Junction Rd, ZIP: 24487",38.19540308,-79.57032338,170,"Junction Rd",38.19505,-79.57106,S1400,0.08,24487,,17,Bath,Virginia,USGS,2015700,"Bullpasture River @ Bath County, VA","Bullpasture River @ Bath County, VA"
356,"Burke Arroyo",,N/A,,N/A,,37.4271111,-103.9698333,,,,,,,,,,,,USGS,7126320,"Burke Arroyo","Burke Arroyo"
357,"Burnt Fork","North Decatur",GA,"United States",Southeast,"2789 Millwood Way, ZIP: 30033",33.82138889,-84.2747222,2789,"Millwood Way",33.82152,-84.27467,S1400,0.02,30033,"North Decatur",89,DeKalb,Georgia,USGS,23362095,"Burnt Fork @ North Decatur, GA","Burnt Fork @ North Decatur, GA"
358,"C-111 Wetland",,N/A,,N/A,,25.29444444,-80.52,,,,,,,,,,,,USGS,2.52E+14,"C-111 Wetland","C-111 Wetland"
359,"Cacapon River","Morgan County",WV,"United States",Southeast,"Goldfinch Ln",39.5823158,-78.3097312,,"Goldfinch Ln",39.58289,-78.30989,S1400,0.07,,,65,Morgan,"West Virginia",USGS,1611500,"Cacapon River @ Morgan County, WV","Cacapon River @ Morgan County, WV"
360,"Cache La","Fort Collins",CO,"United States",West,"11 E Lincoln Ave, ZIP: 80524",40.5880833,-105.0692222,11,"E Lincoln Ave",40.58857,-105.06929,S1400,0.05,80524,"Fort Collins",69,Larimer,Colorado,USGS,6752260,"Cache La @ Fort Collins, CO","Cache La @ Fort Collins, CO"
361,"Caddo Creek","Carter County",OK,"United States",Southwest," Gene Autry Rd, ZIP: 73401",34.24037109,-97.0516798,,"Gene Autry Rd",34.24062,-97.05191,S1400,0.03,73401,,19,Carter,Oklahoma,USGS,7330700,"Caddo Creek @ Carter County, OK","Caddo Creek @ Carter County, OK near  Gene Autry Rd, ZIP: 73401"
362,"Caddo Creek","Carter County",OK,"United States",Southwest,"6200 Refinery Rd, ZIP: 73401",34.24259287,-97.1080698,6200,"Refinery Rd",34.24259,-97.10815,S1400,0.01,73401,,19,Carter,Oklahoma,USGS,7330500,"Caddo Creek @ Carter County, OK","Caddo Creek @ Carter County, OK near 6200 Refinery Rd, ZIP: 73401"
363,"Caernarvon Outfall","Plaquemines County",LA,"United States",Southeast,,29.85355556,-89.9076944,,,29.85317,-89.90863,S1400,0.1,,,75,Plaquemines,Louisiana,USGS,2.95E+14,"Caernarvon Outfall @ Plaquemines County, LA","Caernarvon Outfall @ Plaquemines County, LA"
364,"Cahaba River",Moody,AL,"United States",Southeast,"3097 Whites Chapel Pkwy, ZIP: 35173",33.60371416,-86.5491517,3097,"Whites Chapel Pkwy",33.60505,-86.54879,S1400,0.15,35173,Moody,115,"St. Clair",Alabama,USGS,2423160,"Cahaba River @ Moody, AL","Cahaba River @ Moody, AL"
365,"Caillou Bay",,N/A,,N/A,,29.07805556,-90.8713889,,,,,,,,,,,,USGS,73813498,"Caillou Bay","Caillou Bay"
366,"Caillou Lake",,N/A,,N/A,,29.24916667,-90.9211111,,,,,,,,,,,,USGS,7381349,"Caillou Lake","Caillou Lake"
367,"Calamus River","Garfield County",NE,"United States",Midwest,"Dam Rd",41.81027778,-99.1830556,,"Dam Rd",41.81028,-99.18335,S1200,0.02,,,71,Garfield,Nebraska,USGS,6787500,"Calamus River @ Garfield County, NE","Calamus River @ Garfield County, NE"
368,"Calcasieu River",,N/A,,N/A,,29.8157762,-93.349043,,,,,,,,,,,,USGS,8017118,"Calcasieu River","Calcasieu River"
369,"Calcasieu River",Westlake,LA,"United States",Southeast,"I- 10",30.23714987,-93.2473764,,"I- 10",30.2371,-93.24738,S1100,0.01,,Westlake,19,Calcasieu,Louisiana,USGS,8017044,"Calcasieu River @ Westlake, LA","Calcasieu River @ Westlake, LA"
370,"Calfpasture River","Rockbridge County",VA,"United States",Southeast,"State Rte 42",37.98790619,-79.49365288,,"State Rte 42",37.98804,-79.4937,S1200,0.02,,,163,Rockbridge,Virginia,USGS,2020500,"Calfpasture River @ Rockbridge County, VA","Calfpasture River @ Rockbridge County, VA"
371,"California Gulch","Lake County",CO,"United States",West,"620 State Hwy 300, ZIP: 80461",39.22248969,-106.355303,620,"State Hwy 300",39.22249,-106.3553,S1200,0,80461,,65,Lake,Colorado,USGS,7081800,"California Gulch @ Lake County, CO","California Gulch @ Lake County, CO"
372,"Caloosahatchee River",Alva,FL,"United States",Southeast,"18001 Interlochen Ln, ZIP: 33920",26.723957,-81.6984149,18001,"Interlochen Ln",26.72482,-81.69794,S1400,0.11,33920,Alva,71,Lee,Florida,USGS,2292900,"Caloosahatchee River @ Alva, FL","Caloosahatchee River @ Alva, FL"
373,"Calumet Sag",Lemont,IL,"United States",Midwest,Trail,41.69638889,-87.9416667,,Trail,41.69595,-87.94142,S1820,0.05,,Lemont,31,Cook,Illinois,USGS,5536700,"Calumet Sag @ Lemont, IL","Calumet Sag @ Lemont, IL"
374,"Cambridge Res. Trib.",Lexington,MA,"United States",Northeast,"407 Lincoln St, ZIP: 2421",42.43592855,-71.2600567,407,"Lincoln St",42.4356,-71.26004,S1400,0.04,2421,Lexington,17,Middlesex,Massachusetts,USGS,1104415,"Cambridge Res. Trib.  @ Lexington, MA","Cambridge Res. Trib.  @ Lexington, MA"
375,"Cambridge Res. Trib.",Waltham,MA,"United States",Northeast,"196 Tracer Ln, ZIP: 2451",42.4198177,-71.2575565,196,"Tracer Ln",42.41989,-71.25739,S1400,0.02,2451,Waltham,17,Middlesex,Massachusetts,USGS,1104420,"Cambridge Res. Trib.  @ Waltham, MA","Cambridge Res. Trib.  @ Waltham, MA"
376,"Campbell Creek","Beaufort County",NC,"United States",Southeast,"State Hwy 33 E",35.287114,-76.686595,,"State Hwy 33 E",35.28714,-76.68657,S1200,0,,,13,Beaufort,"North Carolina",USGS,208455145,"Campbell Creek @ Beaufort County, NC","Campbell Creek @ Beaufort County, NC"
377,"Campbell Creek",,N/A,,N/A,"Site 4",35.28350178,-76.6363168,,,,,,,,,,,,USGS,208455205,"Campbell Creek","Campbell Creek near Site 4"
378,"Campbell Creek",,N/A,,N/A,"Site 5",35.2862792,-76.6227056,,,,,,,,,,,,USGS,208455220,"Campbell Creek","Campbell Creek near Site 5"
379,"Campbell Creek-Site",,N/A,,N/A,"Site 2",35.2904467,-76.6629837,,,,,,,,,,,,USGS,208455175,"Campbell Creek-Site","Campbell Creek-Site"
380,"Campbell Creek--Site",,N/A,,N/A,"Site 1",35.29183588,-76.6754839,,,,,,,,,,,,USGS,208455165,"Campbell Creek--Site","Campbell Creek--Site near Site 1"
381,"Campbell Creek--Site",,N/A,,N/A,"Site 3",35.2821133,-76.6529835,,,,,,,,,,,,USGS,208455195,"Campbell Creek--Site","Campbell Creek--Site near Site 3"
382,"Campbell Slough",,N/A,,N/A,UNIT,45.7847222,-122.7540278,,,,,,,,,,,,USGS,4.55E+14,"Campbell Slough","Campbell Slough"
383,"Canadian River","Jackson County",CO,"United States",West,,40.69525638,-106.0661287,,,40.6952,-106.06602,S1400,0.01,,,57,Jackson,Colorado,USGS,6619400,"Canadian River @ Jackson County, CO","Canadian River @ Jackson County, CO"
384,"Canadian River","Jackson County",CO,"United States",West,"Jc Rd 5",40.80803159,-106.2364125,,"Jc Rd 5",40.80813,-106.2366,S1400,0.02,,,57,Jackson,Colorado,USGS,6619450,"Canadian River @ Jackson County, CO","Canadian River @ Jackson County, CO near  Jc Rd 5"
385,"Canadian Rv","Potter County",TX,"United States",Southwest,"US Hwy 87",35.4703261,-101.879628,,"US Hwy 87",35.47025,-101.87988,S1200,0.02,,,375,Potter,Texas,USGS,7227500,"Canadian Rv @ Potter County, TX","Canadian Rv @ Potter County, TX"
386,"Canal 405 Force Main","Bay Lake",FL,"United States",Southeast,,28.3800078,-81.5828516,,,28.38013,-81.58284,S1400,0.01,,"Bay Lake",95,Orange,Florida,USGS,22662947,"Canal 405 Force Main @ Bay Lake, FL","Canal 405 Force Main @ Bay Lake, FL"
387,"Candy Cr","Guilford County",NC,"United States",Southeast,"5287 Hopkins Rd, ZIP: 27214",36.23402379,-79.6616956,5287,"Hopkins Rd",36.23393,-79.66169,S1400,0.01,27214,,81,Guilford,"North Carolina",USGS,209331325,"Candy Cr @ Guilford County, NC","Candy Cr @ Guilford County, NC"
388,"Cane Creek",,N/A,,N/A,,36.0259733,-79.17473658,,,,,,,,,,,,USGS,2096842,"Cane Creek","Cane Creek"
389,"Cannonball River",Regent,ND,"United States",Midwest,,46.42667116,-102.5518303,,,46.42648,-102.55185,S1400,0.02,,Regent,41,Hettinger,"North Dakota",USGS,6350000,"Cannonball River @ Regent, ND","Cannonball River @ Regent, ND"
390,"Cannonball River","Sioux County",ND,"United States",Midwest,"State Hwy 6",46.3761111,-100.9344444,,"State Hwy 6",46.37611,-100.93469,S1200,0.02,,,85,Sioux,"North Dakota",USGS,6354000,"Cannonball River @ Sioux County, ND","Cannonball River @ Sioux County, ND"
391,"Cape Fear",,N/A,,N/A,,33.98350668,-77.9441539,,,,,,,,,,,,USGS,2108850,"Cape Fear","Cape Fear"
392,"Cape Fear","Bladen County",NC,"United States",Southeast,"Glengerry Rd",34.83555556,-78.8236111,,"Glengerry Rd",34.83533,-78.82532,S1400,0.16,,,17,Bladen,"North Carolina",USGS,2105500,"Cape Fear @ Bladen County, NC","Cape Fear @ Bladen County, NC"
393,"Cape Fear",,N/A,,N/A,"Channel MKR 12",34.07644444,-77.9314444,,,,,,,,,,,,USGS,2108820,"Cape Fear","Cape Fear near Channel MKR 12"
394,"Cape Fear",,NC,"United States",Southeast,Phoenix,34.3307241,-78.0274917,,,,,,,,,,,"North Carolina",USGS,2107570,"Cape Fear","Cape Fear near Phoenix"
395,"Cape Fear",,NC,"United States",Southeast,"Site 1",34.28405814,-77.9963792,,,,,,,,,,,"North Carolina",USGS,2107571,"Cape Fear","Cape Fear near Site 1"
396,"Cape Fear",,NC,"United States",Southeast,"Siter 2",34.2602222,-77.98763889,,,,,,,,,,,"North Carolina",USGS,2107576,"Cape Fear","Cape Fear near Siter 2"
397,"Card Sound","Miami-Dade County",FL,"United States",Southeast,"Old Dixie Hwy",25.305,-80.3897222,,"Old Dixie Hwy",25.3051,-80.38957,S1400,0.02,,,86,Miami-Dade,Florida,USGS,2.52E+14,"Card Sound @ Miami-Dade County, FL","Card Sound @ Miami-Dade County, FL"
398,"Caroline Springs","Terrell County",TX,"United States",Southwest,,30.46888889,-101.8030556,,,30.46924,-101.80395,S1400,0.09,,,443,Terrell,Texas,USGS,8447018,"Caroline Springs @ Terrell County, TX","Caroline Springs @ Terrell County, TX"
